user_id,anime_id,user_rating,name,genre,type,episodes,anime_avg_rating,members,image_url
62117,28907,10,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",Action,TV,12,7.97,244314,https://cdn.myanimelist.net/images/anime/8/76222.jpg
59362,1481,5,"Urusei Yatsura: Haru da, Tobidase!",Romance,Special,2,7.01,1815,https://cdn.myanimelist.net/images/anime/10/88001.jpg
43884,16001,8,Kokoro Connect: Michi Random,Romance,Special,4,8.19,106989,https://cdn.myanimelist.net/images/anime/10/45526.jpg
3211,30123,9,Akagami no Shirayuki-hime,Romance,TV,12,7.93,157551,https://cdn.myanimelist.net/images/anime/10/75764.jpg
16878,121,9,Fullmetal Alchemist,Adventure,TV,51,8.33,600384,https://cdn.myanimelist.net/images/anime/10/75815.jpg
56849,1887,8,Lucky☆Star,Comedy,TV,24,7.87,305837,https://cdn.myanimelist.net/images/anime/1561/115660.jpg
16009,20,6,Naruto,Shounen,TV,220,7.81,683297,https://cdn.myanimelist.net/images/anime/1141/142503.jpg
20156,26349,7,Danna ga Nani wo Itteiru ka Wakaranai Ken,Comedy,TV,13,7.55,122271,https://cdn.myanimelist.net/images/anime/7/75287.jpg
1771,12355,6,Ookami Kodomo no Ame to Yuki,Fantasy,Movie,1,8.84,226193,https://cdn.myanimelist.net/images/anime/9/35721.jpg
4081,31704,8,One Punch Man: Road to Hero,Supernatural,OVA,1,7.85,94839,https://cdn.myanimelist.net/images/anime/1802/124744.jpg
30212,7082,5,Shugo Chara! Party!,Magic,TV,25,6.71,41469,https://cdn.myanimelist.net/images/anime/1125/145752.jpg
4090,15809,5,Hataraku Maou-sama!,Demons,TV,13,8.03,409037,https://cdn.myanimelist.net/images/anime/3/50177.jpg
34271,1818,7,Claymore,Supernatural,TV,26,7.92,316853,https://cdn.myanimelist.net/images/anime/3/21834.jpg
73262,4789,9,ef: A Tale of Melodies.,Romance,TV,12,8.18,103657,https://cdn.myanimelist.net/images/anime/1675/131993.jpg
17758,2006,7,Yu☆Gi☆Oh! (1999),Fantasy,Movie,1,7.05,26934,https://cdn.myanimelist.net/images/anime/1704/143278.jpg
11578,514,10,Cossette no Shouzou,Psychological,OVA,3,7.0,40318,https://cdn.myanimelist.net/images/anime/11/77004.jpg
16273,13655,6,Little Busters!,School,TV,26,7.64,138655,https://cdn.myanimelist.net/images/anime/6/43757.jpg
593,8424,9,MM!,Comedy,TV,12,7.36,129672,https://cdn.myanimelist.net/images/anime/8/85871.jpg
60667,902,8,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Sci-Fi,Movie,1,7.36,51083,https://cdn.myanimelist.net/images/anime/1730/93672.jpg
66421,449,9,InuYasha: Guren no Houraijima,Adventure,Movie,1,7.62,50008,https://cdn.myanimelist.net/images/anime/1216/94369.jpg
12150,24415,9,Kuroko no Basket 3rd Season,School,TV,25,8.62,184525,https://cdn.myanimelist.net/images/anime/4/68299.jpg
37909,5667,8,To LOVE-Ru OVA,Comedy,OVA,6,7.51,79923,https://cdn.myanimelist.net/images/anime/2/17923.jpg
67729,7059,7,Black★Rock Shooter (OVA),Slice of Life,OVA,1,7.24,130665,https://cdn.myanimelist.net/images/anime/6/22417.jpg
41238,15379,7,Kotoura-san,Comedy,TV,12,7.36,123691,https://cdn.myanimelist.net/images/anime/10/75585.jpg
67698,18153,7,Kyoukai no Kanata,Fantasy,TV,12,7.88,359011,https://cdn.myanimelist.net/images/anime/3/85468.jpg
30947,585,7,Mimi wo Sumaseba,Slice of Life,Movie,1,8.32,94435,https://cdn.myanimelist.net/images/anime/1764/138714.jpg
6799,460,8,One Piece Movie 2: Nejimaki-jima no Daibouken,Super Power,Movie,1,7.33,37792,https://cdn.myanimelist.net/images/anime/1939/97699.jpg
23946,107,4,Ou Dorobou Jing,Sci-Fi,TV,13,7.34,21920,https://cdn.myanimelist.net/images/anime/1961/92115.jpg
63812,326,8,Petshop of Horrors,Josei,TV,4,7.41,32696,https://cdn.myanimelist.net/images/anime/10/64543.jpg
69313,3457,8,Vampire Knight,Supernatural,TV,13,7.4,286826,https://cdn.myanimelist.net/images/anime/3/7327.jpg
29644,21405,9,Bokura wa Minna Kawaisou,Slice of Life,TV,12,7.9,159793,https://cdn.myanimelist.net/images/anime/1257/145479.jpg
31270,30749,4,Saijaku Muhai no Bahamut,School,TV,12,6.87,94430,https://cdn.myanimelist.net/images/anime/12/76664.jpg
53207,5,9,Cowboy Bebop: Tengoku no Tobira,Space,Movie,1,8.4,137636,https://cdn.myanimelist.net/images/anime/1439/93480.jpg
8255,1887,10,Lucky☆Star,Slice of Life,TV,24,7.87,305837,https://cdn.myanimelist.net/images/anime/1561/115660.jpg
4371,877,10,Nana,Comedy,TV,47,8.55,197256,https://cdn.myanimelist.net/images/anime/2/11232.jpg
60917,64,8,Rozen Maiden,Magic,TV,12,7.57,128688,https://cdn.myanimelist.net/images/anime/1424/108431.jpg
31387,73,7,Full Metal Panic! The Second Raid,Military,TV,13,8.06,155340,https://cdn.myanimelist.net/images/anime/11/75261.jpg
59665,19775,7,Sidonia no Kishi,Sci-Fi,TV,12,7.87,118341,https://cdn.myanimelist.net/images/anime/12/53257.jpg
57648,1546,6,Negima!?,Adventure,TV,26,7.21,44009,https://cdn.myanimelist.net/images/anime/8/73997.jpg
5908,10092,8,Break Blade 6: Doukoku no Toride,Shounen,Movie,1,7.82,39077,https://cdn.myanimelist.net/images/anime/4/68089.jpg
61686,16,9,Hachimitsu to Clover,Comedy,TV,24,8.18,130646,https://cdn.myanimelist.net/images/anime/1301/133577.jpg
52669,17074,7,Monogatari Series: Second Season,Vampire,TV,26,8.8,205959,https://cdn.myanimelist.net/images/anime/1807/121534.jpg
18256,1575,10,Code Geass: Hangyaku no Lelouch,Mecha,TV,25,8.83,715151,https://cdn.myanimelist.net/images/anime/1032/135088.jpg
59461,813,8,Dragon Ball Z,Super Power,TV,291,8.32,375662,https://cdn.myanimelist.net/images/anime/1277/142022.jpg
57410,5958,8,Sora no Otoshimono,Sci-Fi,TV,13,7.68,227681,https://cdn.myanimelist.net/images/anime/1623/151209.jpg
22434,94,8,Mobile Suit Gundam Seed Destiny,Mecha,TV,50,7.36,65896,https://cdn.myanimelist.net/images/anime/1700/91080.jpg
48375,696,5,Tenchi Muyou!,Sci-Fi,TV,26,7.54,38372,https://cdn.myanimelist.net/images/anime/3/61663.jpg
4529,1575,8,Code Geass: Hangyaku no Lelouch,Sci-Fi,TV,25,8.83,715151,https://cdn.myanimelist.net/images/anime/1032/135088.jpg
44590,16782,9,Kotonoha no Niwa,Romance,Movie,1,8.35,189741,https://cdn.myanimelist.net/images/anime/1597/112995.jpg
3573,19815,10,No Game No Life,Adventure,TV,12,8.47,602291,https://cdn.myanimelist.net/images/anime/1074/111944.jpg
21955,849,10,Suzumiya Haruhi no Yuuutsu,Comedy,TV,14,8.06,428569,https://cdn.myanimelist.net/images/anime/1470/137929.jpg
37784,257,7,Ikkitousen,Super Power,TV,13,6.62,88969,https://cdn.myanimelist.net/images/anime/1097/133583.jpg
20992,512,7,Majo no Takkyuubin,Adventure,Movie,1,8.27,152331,https://cdn.myanimelist.net/images/anime/1579/140483.jpg
51006,767,6,Burn Up!,Ecchi,OVA,1,6.24,4184,https://cdn.myanimelist.net/images/anime/4/2888.jpg
55098,1195,10,Zero no Tsukaima,Magic,TV,13,7.62,346828,https://cdn.myanimelist.net/images/anime/8/20680.jpg
7392,202,7,Wolf&#039;s Rain,Action,TV,26,7.93,171863,https://cdn.myanimelist.net/images/anime/1059/142414.jpg
654,13601,9,Psycho-Pass,Police,TV,22,8.5,509109,https://cdn.myanimelist.net/images/anime/1314/142015.jpg
52068,16700,8,Higurashi no Naku Koro ni Kaku: Outbreak,Thriller,OVA,1,7.36,33381,https://cdn.myanimelist.net/images/anime/12/51063.jpg
70727,22199,10,Akame ga Kill!,Action,TV,24,7.84,492133,https://cdn.myanimelist.net/images/anime/1429/95946.jpg
73133,431,9,Howl no Ugoku Shiro,Adventure,Movie,1,8.74,333186,https://cdn.myanimelist.net/images/anime/1470/138723.jpg
10795,268,7,Golden Boy,Comedy,OVA,6,8.05,113040,https://cdn.myanimelist.net/images/anime/3/62867.jpg
11679,11887,9,Kokoro Connect,Comedy,TV,13,8.01,283847,https://cdn.myanimelist.net/images/anime/2/39665.jpg
45103,245,9,Great Teacher Onizuka,Shounen,TV,43,8.77,268487,https://cdn.myanimelist.net/images/anime/13/11460.jpg
44691,6500,7,Seikon no Qwaser,Action,TV,24,6.82,145592,https://cdn.myanimelist.net/images/anime/1212/97589.jpg
67117,2508,9,Genshiken 2,Parody,TV,12,7.86,55825,https://cdn.myanimelist.net/images/anime/1958/94708.jpg
63121,9121,7,Heroman Specials,Sci-Fi,Special,3,6.47,1879,https://cdn.myanimelist.net/images/anime/10/44081.jpg
16583,22319,9,Tokyo Ghoul,Horror,TV,12,8.07,618056,https://cdn.myanimelist.net/images/anime/1498/134443.jpg
3058,11111,8,Another,Thriller,TV,12,7.88,534657,https://cdn.myanimelist.net/images/anime/4/75509.jpg
50183,552,9,Digimon Adventure,Comedy,TV,54,7.89,182208,https://cdn.myanimelist.net/images/anime/1471/99249.jpg
16840,11741,9,Fate/Zero 2nd Season,Fantasy,TV,12,8.73,340973,https://cdn.myanimelist.net/images/anime/1522/117645.jpg
63591,2923,7,Shugo Chara!,Comedy,TV,51,7.61,121108,https://cdn.myanimelist.net/images/anime/1615/145754.jpg
55089,7059,7,Black★Rock Shooter (OVA),Slice of Life,OVA,1,7.24,130665,https://cdn.myanimelist.net/images/anime/6/22417.jpg
34386,1535,7,Death Note,Police,TV,37,8.71,1013917,https://cdn.myanimelist.net/images/anime/1079/138100.jpg
31442,16894,9,Kuroko no Basket 2nd Season,Sports,TV,25,8.58,243325,https://cdn.myanimelist.net/images/anime/9/56155.jpg
46774,3455,9,To LOVE-Ru,Comedy,TV,26,7.34,237563,https://cdn.myanimelist.net/images/anime/1292/147431.jpg
11978,7311,8,Suzumiya Haruhi no Shoushitsu,Supernatural,Movie,1,8.81,240297,https://cdn.myanimelist.net/images/anime/1248/112352.jpg
58774,6347,8,Baka to Test to Shoukanjuu,School,TV,13,7.83,301282,https://cdn.myanimelist.net/images/anime/3/50389.jpg
39547,28701,10,Fate/stay night: Unlimited Blade Works 2nd Season,Supernatural,TV,13,8.45,205987,https://cdn.myanimelist.net/images/anime/1881/124810.jpg
507,11285,6,Black★Rock Shooter (TV),Action,TV,8,7.07,198991,https://cdn.myanimelist.net/images/anime/5/53909.jpg
24094,3457,7,Vampire Knight,Mystery,TV,13,7.4,286826,https://cdn.myanimelist.net/images/anime/3/7327.jpg
14430,2795,7,Dragonaut: The Resonance,Fantasy,TV,25,6.81,45265,https://cdn.myanimelist.net/images/anime/1523/134026.jpg
15174,154,8,Shaman King,Action,TV,64,7.83,169517,https://cdn.myanimelist.net/images/anime/1416/113270.jpg
56648,3652,9,Higurashi no Naku Koro ni Rei,Psychological,OVA,5,7.56,99463,https://cdn.myanimelist.net/images/anime/4/14113.jpg
23036,18277,8,Strike the Blood,Fantasy,TV,24,7.44,231387,https://cdn.myanimelist.net/images/anime/5/56163.jpg
24269,394,10,Ai Yori Aoshi: Enishi,Drama,TV,12,7.25,37944,https://cdn.myanimelist.net/images/anime/10/71425.jpg
51661,538,6,Shin Tenchi Muyou!,Harem,TV,26,6.95,22621,https://cdn.myanimelist.net/images/anime/4/61149.jpg
6985,2429,10,Unico: Mahou no Shima e,Fantasy,Movie,1,7.24,1200,https://cdn.myanimelist.net/images/anime/1850/110746.jpg
25974,9041,7,IS: Infinite Stratos,Comedy,TV,12,7.12,254543,https://cdn.myanimelist.net/images/anime/3/74045.jpg
20270,31043,10,Boku dake ga Inai Machi,Psychological,TV,12,8.65,402381,https://cdn.myanimelist.net/images/anime/10/77957.jpg
16175,11741,8,Fate/Zero 2nd Season,Fantasy,TV,12,8.73,340973,https://cdn.myanimelist.net/images/anime/1522/117645.jpg
59028,97,8,Last Exile,Action,TV,26,7.94,104193,https://cdn.myanimelist.net/images/anime/7/10888.jpg
18694,11061,10,Hunter x Hunter (2011),Super Power,TV,148,9.13,425855,https://cdn.myanimelist.net/images/anime/1337/99013.jpg
65477,30300,7,"High School DxD New: Oppai, Tsutsumimasu!",School,OVA,1,7.45,41436,https://cdn.myanimelist.net/images/anime/8/73605.jpg
47216,13367,8,"Kono Naka ni Hitori, Imouto ga Iru!",Romance,TV,12,6.85,92252,https://cdn.myanimelist.net/images/anime/5/75534.jpg
55098,10431,9,Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru &quot;LIPS Eizou&quot;,Parody,ONA,1,7.03,18934,https://cdn.myanimelist.net/images/anime/12/29181.jpg
12221,4898,5,Kuroshitsuji,Historical,TV,24,8.06,424919,https://cdn.myanimelist.net/images/anime/1467/137783.jpg
36806,10790,10,Kore wa Zombie Desu ka? of the Dead,Action,TV,10,7.78,180032,https://cdn.myanimelist.net/images/anime/4/37451.jpg
72959,24133,7,Taimadou Gakuen 35 Shiken Shoutai,Romance,TV,12,7.05,99133,https://cdn.myanimelist.net/images/anime/6/76211.jpg
66088,1818,8,Claymore,Supernatural,TV,26,7.92,316853,https://cdn.myanimelist.net/images/anime/3/21834.jpg
68797,15417,10,Gintama&#039;: Enchousen,Shounen,TV,13,9.11,81109,https://cdn.myanimelist.net/images/anime/4/50361.jpg
1621,11499,10,Sankarea,Comedy,TV,12,7.53,222657,https://cdn.myanimelist.net/images/anime/1487/95651.jpg
6895,10620,8,Mirai Nikki (TV),Thriller,TV,26,8.07,657190,https://cdn.myanimelist.net/images/anime/13/33465.jpg
8453,3087,9,Cencoroll,Action,Movie,1,7.36,56370,https://cdn.myanimelist.net/images/anime/1732/96096.jpg
47258,2167,10,Clannad,Romance,TV,23,8.3,566690,https://cdn.myanimelist.net/images/anime/1804/95033.jpg
4750,469,6,Karin,School,TV,24,7.33,106142,https://cdn.myanimelist.net/images/anime/9/79205.jpg
70384,6325,4,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Martial Arts,Movie,1,7.5,83515,https://cdn.myanimelist.net/images/anime/1493/116732.jpg
5889,460,4,One Piece Movie 2: Nejimaki-jima no Daibouken,Fantasy,Movie,1,7.33,37792,https://cdn.myanimelist.net/images/anime/1939/97699.jpg
26511,31790,5,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,Police,TV,12,6.02,37993,https://cdn.myanimelist.net/images/anime/3/77977.jpg
25116,14741,9,Chuunibyou demo Koi ga Shitai!,Drama,TV,12,7.95,394399,https://cdn.myanimelist.net/images/anime/1905/142840.jpg
2422,20031,7,D-Frag!,School,TV,12,7.75,154548,https://cdn.myanimelist.net/images/anime/1662/112108.jpg
51448,4910,6,Pokemon: Pikachu no Wanpaku Island,Comedy,Special,1,6.65,6379,https://cdn.myanimelist.net/images/anime/7/25971.jpg
58786,10588,8,Persona 4 the Animation,School,TV,25,7.68,134942,https://cdn.myanimelist.net/images/anime/4/29107.jpg
69209,8277,7,Hyakka Ryouran: Samurai Girls,Action,TV,12,7.01,99201,https://cdn.myanimelist.net/images/anime/9/27705.jpg
39868,10155,10,Dog Days,Fantasy,TV,13,7.21,97809,https://cdn.myanimelist.net/images/anime/9/75378.jpg
55972,9367,6,Freezing,Ecchi,TV,12,7.2,159273,https://cdn.myanimelist.net/images/anime/10/28535.jpg
71551,14967,7,Boku wa Tomodachi ga Sukunai Next,Seinen,TV,12,7.7,214319,https://cdn.myanimelist.net/images/anime/3/44724.jpg
39434,5114,10,Fullmetal Alchemist: Brotherhood,Fantasy,TV,64,9.26,793665,https://cdn.myanimelist.net/images/anime/1208/94745.jpg
57937,467,7,Ghost in the Shell: Stand Alone Complex,Mecha,TV,26,8.47,194491,https://cdn.myanimelist.net/images/anime/11/50857.jpg
64318,23289,8,Gekkan Shoujo Nozaki-kun,Comedy,TV,12,8.24,292622,https://cdn.myanimelist.net/images/anime/5/66083.jpg
18366,18115,8,Magi: The Kingdom of Magic,Adventure,TV,25,8.5,245026,https://cdn.myanimelist.net/images/anime/13/55039.jpg
30352,227,7,FLCL,Dementia,OVA,6,8.06,305165,https://cdn.myanimelist.net/images/anime/7/77356.jpg
27758,886,7,Amaenaide yo!! Katsu!!,Comedy,TV,12,6.89,33573,https://cdn.myanimelist.net/images/anime/2/15153.jpg
62258,512,9,Majo no Takkyuubin,Drama,Movie,1,8.27,152331,https://cdn.myanimelist.net/images/anime/1579/140483.jpg
17413,3342,6,Mnemosyne: Mnemosyne no Musume-tachi,Horror,TV,6,7.5,96092,https://cdn.myanimelist.net/images/anime/10/10918.jpg
54377,6746,10,Durarara!!,Mystery,TV,24,8.38,556431,https://cdn.myanimelist.net/images/anime/10/71772.jpg
35914,30782,4,Bikini Warriors,Comedy,TV,12,5.34,35004,https://cdn.myanimelist.net/images/anime/1670/112160.jpg
48781,3588,7,Soul Eater,Shounen,TV,51,8.08,580184,https://cdn.myanimelist.net/images/anime/1071/149486.jpg
68618,31964,10,Boku no Hero Academia,Comedy,TV,13,8.36,282002,https://cdn.myanimelist.net/images/anime/10/78745.jpg
908,16498,10,Shingeki no Kyojin,Super Power,TV,25,8.54,896229,https://cdn.myanimelist.net/images/anime/10/47347.jpg
32681,28677,8,Yamada-kun to 7-nin no Majo (TV),Mystery,TV,12,7.91,193566,https://cdn.myanimelist.net/images/anime/2/73700.jpg
52175,650,8,Gunsmith Cats,Police,OVA,3,7.27,15176,https://cdn.myanimelist.net/images/anime/11/2769.jpg
1842,17549,9,Non Non Biyori,Seinen,TV,12,8.05,133475,https://cdn.myanimelist.net/images/anime/9/75105.jpg
1202,10794,7,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,Action,OVA,1,7.12,56577,https://cdn.myanimelist.net/images/anime/4/56161.jpg
65774,154,9,Shaman King,Comedy,TV,64,7.83,169517,https://cdn.myanimelist.net/images/anime/1416/113270.jpg
63063,23673,9,Ookami Shoujo to Kuro Ouji,School,TV,12,7.47,145439,https://cdn.myanimelist.net/images/anime/1728/147375.jpg
22455,10622,6,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,Action,OVA,1,6.95,17209,https://cdn.myanimelist.net/images/anime/10/29189.jpg
33053,1887,8,Lucky☆Star,School,TV,24,7.87,305837,https://cdn.myanimelist.net/images/anime/1561/115660.jpg
6872,3782,8,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),Supernatural,Movie,1,8.02,114415,https://cdn.myanimelist.net/images/anime/3/21737.jpg
18768,431,8,Howl no Ugoku Shiro,Adventure,Movie,1,8.74,333186,https://cdn.myanimelist.net/images/anime/1470/138723.jpg
69188,43,10,Ghost in the Shell,Psychological,Movie,1,8.34,223036,https://cdn.myanimelist.net/images/anime/10/82594.jpg
47686,2204,8,Karakuri Zoushi Ayatsuri Sakon,Thriller,TV,26,7.5,6197,https://cdn.myanimelist.net/images/anime/10/16022.jpg
16365,199,7,Sen to Chihiro no Kamikakushi,Drama,Movie,1,8.93,466254,https://cdn.myanimelist.net/images/anime/6/79597.jpg
10776,184,7,Xenosaga The Animation,Mecha,TV,12,6.47,13827,https://cdn.myanimelist.net/images/anime/3/75162.jpg
25331,279,6,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,Mystery,TV,13,7.27,20859,https://cdn.myanimelist.net/images/anime/2/30681.jpg
19964,4181,10,Clannad: After Story,Drama,TV,24,9.06,456749,https://cdn.myanimelist.net/images/anime/1299/110774.jpg
4177,18661,7,Kamisama Hajimemashita OVA,Fantasy,OVA,2,8.0,38678,https://cdn.myanimelist.net/images/anime/6/56425.jpg
42448,16664,8,Kaguya-hime no Monogatari,Historical,Movie,1,8.37,45547,https://cdn.myanimelist.net/images/anime/1935/93606.jpg
40902,11111,7,Another,Thriller,TV,12,7.88,534657,https://cdn.myanimelist.net/images/anime/4/75509.jpg
58906,134,5,Gunslinger Girl,Drama,TV,13,7.55,106865,https://cdn.myanimelist.net/images/anime/5/3088.jpg
52787,94,10,Mobile Suit Gundam Seed Destiny,Romance,TV,50,7.36,65896,https://cdn.myanimelist.net/images/anime/1700/91080.jpg
17970,9919,8,Ao no Exorcist,Fantasy,TV,25,7.92,583823,https://cdn.myanimelist.net/images/anime/10/75195.jpg
10306,731,7,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Sci-Fi,Music,1,8.17,31464,https://cdn.myanimelist.net/images/anime/1618/146985.jpg
33736,22265,9,Free!: Eternal Summer,Slice of Life,TV,13,7.94,150596,https://cdn.myanimelist.net/images/anime/1719/108886.jpg
63486,7148,7,Ladies versus Butlers!,Seinen,TV,12,6.87,94820,https://cdn.myanimelist.net/images/anime/7/75252.jpg
49520,150,7,Blood+,Supernatural,TV,50,7.8,208321,https://cdn.myanimelist.net/images/anime/10/10183.jpg
19266,63,4,DearS,Harem,TV,12,6.8,91037,https://cdn.myanimelist.net/images/anime/1207/98872.jpg
59230,853,9,Ouran Koukou Host Club,Romance,TV,26,8.39,422271,https://cdn.myanimelist.net/images/anime/2/71992.jpg
1327,934,7,Higurashi no Naku Koro ni,Mystery,TV,26,8.17,359494,https://cdn.myanimelist.net/images/anime/12/19634.jpg
1327,15051,9,Love Live! School Idol Project,School,TV,13,7.7,155281,https://cdn.myanimelist.net/images/anime/11/56849.jpg
36357,22265,8,Free!: Eternal Summer,Comedy,TV,13,7.94,150596,https://cdn.myanimelist.net/images/anime/1719/108886.jpg
26995,2251,9,Baccano!,Mystery,TV,13,8.54,363215,https://cdn.myanimelist.net/images/anime/3/14547.jpg
19665,228,7,Jigoku Shoujo,Horror,TV,26,7.79,172415,https://cdn.myanimelist.net/images/anime/4/86907.jpg
73179,15109,8,Cuticle Tantei Inaba,Shounen,TV,12,7.45,50019,https://cdn.myanimelist.net/images/anime/10/73934.jpg
16778,9181,7,Motto To LOVE-Ru,Sci-Fi,TV,12,7.61,134988,https://cdn.myanimelist.net/images/anime/4/59875.jpg
25321,6746,9,Durarara!!,Mystery,TV,24,8.38,556431,https://cdn.myanimelist.net/images/anime/10/71772.jpg
5941,934,10,Higurashi no Naku Koro ni,Mystery,TV,26,8.17,359494,https://cdn.myanimelist.net/images/anime/12/19634.jpg
56506,3712,6,Zero no Tsukaima: Princesses no Rondo,Romance,TV,12,7.6,210891,https://cdn.myanimelist.net/images/anime/6/10256.jpg
5228,4654,8,Toaru Majutsu no Index,Sci-Fi,TV,24,7.69,313114,https://cdn.myanimelist.net/images/anime/2/75533.jpg
8230,2966,9,Ookami to Koushinryou,Fantasy,TV,13,8.37,334932,https://cdn.myanimelist.net/images/anime/5/59401.jpg
46054,4015,7,School Rumble San Gakki,Shounen,OVA,2,7.38,41898,https://cdn.myanimelist.net/images/anime/2/9553.jpg
23598,15437,7,Kore wa Zombie Desu ka? of the Dead OVA,Magic,OVA,1,7.64,54828,https://cdn.myanimelist.net/images/anime/4/43515.jpg
14836,9936,7,Maken-Ki!,Ecchi,TV,12,6.69,104182,https://cdn.myanimelist.net/images/anime/1215/123362.jpg
7169,731,7,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Sci-Fi,Music,1,8.17,31464,https://cdn.myanimelist.net/images/anime/1618/146985.jpg
8846,6702,10,Fairy Tail,Action,TV,175,8.22,584590,https://cdn.myanimelist.net/images/anime/5/18179.jpg
39309,202,7,Wolf&#039;s Rain,Adventure,TV,26,7.93,171863,https://cdn.myanimelist.net/images/anime/1059/142414.jpg
19855,14293,5,Nerawareta Gakuen,Romance,Movie,1,7.28,44787,https://cdn.myanimelist.net/images/anime/2/43807.jpg
58259,228,9,Jigoku Shoujo,Supernatural,TV,26,7.79,172415,https://cdn.myanimelist.net/images/anime/4/86907.jpg
68925,1810,6,Kyoushirou to Towa no Sora,Romance,TV,12,6.69,28280,https://cdn.myanimelist.net/images/anime/1050/149537.jpg
8085,1217,8,Seikimatsu★Darling,Comedy,OVA,1,6.5,4816,https://cdn.myanimelist.net/images/anime/1085/143846.jpg
23011,14967,7,Boku wa Tomodachi ga Sukunai Next,Harem,TV,12,7.7,214319,https://cdn.myanimelist.net/images/anime/3/44724.jpg
49150,3174,7,Sola Specials,Comedy,Special,2,7.06,12223,https://cdn.myanimelist.net/images/anime/10/21665.jpg
32107,20053,2,Wizard Barristers: Benmashi Cecil,Magic,TV,12,6.27,38188,https://cdn.myanimelist.net/images/anime/9/58145.jpg
47686,1036,7,Kashou no Tsuki: Aki Kyougen,Shoujo,OVA,2,6.11,3621,https://cdn.myanimelist.net/images/anime/7/77669.jpg
7852,11737,7,Ao no Exorcist Movie,Supernatural,Movie,1,7.88,105183,https://cdn.myanimelist.net/images/anime/7/42005.jpg
9289,5020,1,Zettai Shougeki: Platonic Heart,Ecchi,OVA,5,4.83,10887,https://cdn.myanimelist.net/images/anime/12/24959.jpg
62397,17397,6,Cyclops Shoujo Saipuu,Ecchi,ONA,12,6.02,15329,https://cdn.myanimelist.net/images/anime/8/47377.jpg
8219,134,9,Gunslinger Girl,Military,TV,13,7.55,106865,https://cdn.myanimelist.net/images/anime/5/3088.jpg
11423,11113,5,Usagi Drop Specials,Josei,Special,4,8.07,36351,https://cdn.myanimelist.net/images/anime/7/30759.jpg
66503,1526,8,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,Kids,Movie,1,7.4,46887,https://cdn.myanimelist.net/images/anime/6/79257.jpg
63878,6033,8,Dragon Ball Kai,Martial Arts,TV,97,7.95,116832,https://cdn.myanimelist.net/images/anime/1102/133990.jpg
51708,243,8,Gravitation,Shoujo,TV,13,7.26,67916,https://cdn.myanimelist.net/images/anime/4/21856.jpg
72319,8407,6,Sora no Otoshimono: Forte,Romance,TV,12,7.86,146697,https://cdn.myanimelist.net/images/anime/11/50309.jpg
35080,5040,8,One Outs,Seinen,TV,25,8.41,83056,https://cdn.myanimelist.net/images/anime/7/21065.jpg
34447,2236,8,Toki wo Kakeru Shoujo,Adventure,Movie,1,8.44,289206,https://cdn.myanimelist.net/images/anime/1/2432.jpg
17224,790,10,Ergo Proxy,Sci-Fi,TV,23,8.03,265005,https://cdn.myanimelist.net/images/anime/1183/136187.jpg
52964,3455,8,To LOVE-Ru,Comedy,TV,26,7.34,237563,https://cdn.myanimelist.net/images/anime/1292/147431.jpg
58536,81,10,Mobile Suit Gundam: The 08th MS Team,Sci-Fi,OVA,12,8.13,34177,https://cdn.myanimelist.net/images/anime/9/75618.jpg
19980,1691,7,Kaze no Stigma,Magic,TV,24,7.5,205338,https://cdn.myanimelist.net/images/anime/1558/100478.jpg
775,951,10,Chibi Maruko-chan,Slice of Life,TV,142,7.86,4739,https://cdn.myanimelist.net/images/anime/1760/145402.jpg
68535,9367,7,Freezing,Ecchi,TV,12,7.2,159273,https://cdn.myanimelist.net/images/anime/10/28535.jpg
49844,501,7,Doraemon,Kids,TV,26,7.49,9366,https://cdn.myanimelist.net/images/anime/10/33865.jpg
5353,223,10,Dragon Ball,Martial Arts,TV,153,8.16,316102,https://cdn.myanimelist.net/images/anime/1887/92364.jpg
48640,1575,8,Code Geass: Hangyaku no Lelouch,Military,TV,25,8.83,715151,https://cdn.myanimelist.net/images/anime/1032/135088.jpg
8733,27899,7,Tokyo Ghoul √A,Action,TV,12,7.52,408357,https://cdn.myanimelist.net/images/anime/1889/123307.jpg
31131,1536,7,Busou Renkin,Comedy,TV,26,7.51,104607,https://cdn.myanimelist.net/images/anime/6/75566.jpg
19853,813,10,Dragon Ball Z,Action,TV,291,8.32,375662,https://cdn.myanimelist.net/images/anime/1277/142022.jpg
58705,573,9,Saber Marionette J,Adventure,TV,25,7.45,17561,https://cdn.myanimelist.net/images/anime/1754/97053.jpg
